component;action;target;objectid;contextid;contextlevel;contextinstanceid;userid;courseid;timecreated
mod_vpl;edited;submission;104359;217260;70;97086;21464;1489;1557940063
mod_vpl;edited;submission;104273;217261;70;97087;21464;1489;1557940148
mod_page;viewed;course_module;7040;213098;70;95393;21465;1489;1557940193
mod_page;viewed;course_module;7040;213098;70;95393;19679;1489;1557940199
mod_page;viewed;course_module;7040;213098;70;95393;19679;1489;1557940205
mod_vpl;viewed;submission;104227;217258;70;97084;21465;1489;1557940267
mod_vpl;edited;submission;106269;217403;70;97162;21263;1489;1557940486
mod_vpl;edited;submission;106269;217403;70;97162;21263;1489;1557940486
mod_vpl;viewed;submission;106269;217403;70;97162;21263;1489;1557940489
mod_vpl;evaluated;submission;107630;217406;70;97165;21463;1489;1557940523
mod_page;viewed;course_module;7039;213096;70;95391;21400;1489;1557940571
mod_resource;viewed;course_module;32339;213068;70;95363;21592;1489;1557940637
mod_workshop;viewed;course_module;68;216978;70;96979;21489;1489;1557940857
mod_page;viewed;course_module;7040;213098;70;95393;21174;1489;1557940910
mod_page;viewed;course_module;7039;213096;70;95391;21174;1489;1557940915
mod_page;viewed;course_module;7039;213096;70;95391;21520;1489;1557940968
mod_page;viewed;course_module;7039;213096;70;95391;21823;1489;1557940985
mod_page;viewed;course_module;7039;213096;70;95391;19679;1489;1557940996
mod_page;viewed;course_module;7040;213098;70;95393;21314;1489;1557941033
mod_page;viewed;course_module;7039;213096;70;95391;21465;1489;1557941120
mod_vpl;viewed;submission;104352;217260;70;97086;21465;1489;1557941132
mod_vpl;viewed;submission;104258;217261;70;97087;21465;1489;1557941141
mod_forum;viewed;course_module;5189;213097;70;95392;18464;1489;1557941205
mod_page;viewed;course_module;7039;213096;70;95391;18464;1489;1557941214
mod_page;viewed;course_module;7039;213096;70;95391;21465;1489;1557941298
mod_vpl;viewed;submission;106269;217403;70;97162;21263;1489;1557941348
mod_page;viewed;course_module;7040;213098;70;95393;21314;1489;1557941546
mod_page;viewed;course_module;7039;213096;70;95391;21314;1489;1557941546
mod_resource;viewed;course_module;32338;213067;70;95362;19938;1489;1557941636
mod_resource;viewed;course_module;32339;213068;70;95363;19938;1489;1557941642
mod_resource;viewed;course_module;32340;213069;70;95364;19938;1489;1557941644
mod_page;viewed;course_module;7039;213096;70;95391;19679;1489;1557941807
mod_page;viewed;course_module;7039;213096;70;95391;19679;1489;1557941815
mod_resource;viewed;course_module;32340;213069;70;95364;21592;1489;1557942251
mod_page;viewed;course_module;7039;213096;70;95391;18464;1489;1557942438
mod_resource;viewed;course_module;32329;213050;70;95345;19906;1489;1557942804
mod_resource;viewed;course_module;32314;213022;70;95317;21299;1489;1557942807
mod_resource;viewed;course_module;33354;217696;70;97306;19906;1489;1557942811
core;updated;course_module_completion;164109;217696;70;97306;19906;1489;1557942811
core;updated;course_module_completion;164109;217696;70;97306;19906;1489;1557942811
mod_quiz;viewed;course_module;3360;213104;70;95399;17;1489;1557942923
mod_vpl;uploaded;submission;107648;217407;70;97166;21469;1489;1557943001
mod_resource;viewed;course_module;32338;213067;70;95362;21592;1489;1557943040
mod_vpl;edited;submission;104476;217261;70;97087;21594;1489;1557943092
mod_vpl;uploaded;submission;107649;217407;70;97166;21469;1489;1557943114
mod_vpl;uploaded;submission;107650;217407;70;97166;21469;1489;1557943131
mod_vpl;deleted;submission;107650;217407;70;97166;21469;1489;1557943153
mod_vpl;uploaded;submission;107651;217407;70;97166;21469;1489;1557943153
core;updated;course_module_completion;164112;213080;70;95375;21199;1489;1557943161
core;updated;course_module_completion;164113;213081;70;95376;21199;1489;1557943162
core;updated;course_module_completion;164114;213083;70;95378;21199;1489;1557943162
core;updated;course_module_completion;164115;213084;70;95379;21199;1489;1557943163
mod_vpl;deleted;submission;107651;217407;70;97166;21469;1489;1557943163
mod_vpl;uploaded;submission;107652;217407;70;97166;21469;1489;1557943163
core;updated;course_module_completion;164116;213085;70;95380;21199;1489;1557943163
core;updated;course_module_completion;164117;213086;70;95381;21199;1489;1557943163
core;updated;course_module_completion;164118;213087;70;95382;21199;1489;1557943164
core;updated;course_module_completion;164119;213088;70;95383;21199;1489;1557943164
core;updated;course_module_completion;164120;213089;70;95384;21199;1489;1557943164
core;updated;course_module_completion;164121;213070;70;95365;21199;1489;1557943169
mod_vpl;run;submission;107652;217407;70;97166;21469;1489;1557943173
core;updated;course_module_completion;164122;213026;70;95321;21199;1489;1557943178
core;updated;course_module_completion;164123;213028;70;95323;21199;1489;1557943179
core;updated;course_module_completion;164124;213030;70;95325;21199;1489;1557943179
core;updated;course_module_completion;164125;217646;70;97282;21199;1489;1557943180
mod_vpl;uploaded;submission;107653;217407;70;97166;21469;1489;1557943182
mod_vpl;run;submission;107653;217407;70;97166;21469;1489;1557943184
core;updated;course_module_completion;164126;212978;70;95273;21199;1489;1557943187
core;updated;course_module_completion;164127;212980;70;95275;21199;1489;1557943188
core;updated;course_module_completion;164128;212982;70;95277;21199;1489;1557943189
core;updated;course_module_completion;164129;212984;70;95279;21199;1489;1557943189
core;updated;course_module_completion;164130;212986;70;95281;21199;1489;1557943190
core;updated;course_module_completion;164131;212988;70;95283;21199;1489;1557943190
mod_quiz;viewed;course_module;3358;213001;70;95296;21199;1489;1557943192
mod_vpl;deleted;submission;107653;217407;70;97166;21469;1489;1557943193
mod_vpl;uploaded;submission;107654;217407;70;97166;21469;1489;1557943193
core;updated;course_module_completion;164132;213001;70;95296;21199;1489;1557943204
mod_page;viewed;course_module;7039;213096;70;95391;21199;1489;1557943215
mod_vpl;uploaded;submission;107655;217407;70;97166;21469;1489;1557943225
mod_vpl;run;submission;107655;217407;70;97166;21469;1489;1557943225
mod_vpl;deleted;submission;107656;217407;70;97166;21469;1489;1557943248
mod_vpl;uploaded;submission;107657;217407;70;97166;21469;1489;1557943248
mod_vpl;deleted;submission;107655;217407;70;97166;21469;1489;1557943239
mod_vpl;uploaded;submission;107656;217407;70;97166;21469;1489;1557943239
mod_vpl;run;submission;107656;217407;70;97166;21469;1489;1557943240
mod_vpl;run;submission;107657;217407;70;97166;21469;1489;1557943248
mod_vpl;uploaded;submission;107658;217407;70;97166;21469;1489;1557943256
mod_vpl;run;submission;107658;217407;70;97166;21469;1489;1557943256
mod_vpl;edited;submission;105063;217402;70;97161;21465;1489;1557943313
mod_page;viewed;course_module;7040;213098;70;95393;19906;1489;1557943343
mod_page;viewed;course_module;7039;213096;70;95391;19906;1489;1557943348
mod_vpl;uploaded;submission;107659;217407;70;97166;21469;1489;1557943370
mod_vpl;run;submission;107659;217407;70;97166;21469;1489;1557943370
mod_quiz;viewed;course_module;3358;213001;70;95296;21316;1489;1557943385
mod_quiz;viewed;course_module;3358;213001;70;95296;21316;1489;1557943386
mod_vpl;uploaded;submission;107660;217407;70;97166;21469;1489;1557943398
mod_vpl;run;submission;107660;217407;70;97166;21469;1489;1557943399
mod_vpl;deleted;submission;107660;217407;70;97166;21469;1489;1557943406
mod_vpl;uploaded;submission;107661;217407;70;97166;21469;1489;1557943406
mod_vpl;run;submission;107661;217407;70;97166;21469;1489;1557943407
mod_resource;viewed;course_module;32297;212979;70;95274;21316;1489;1557943412
mod_vpl;deleted;submission;107661;217407;70;97166;21469;1489;1557943419
mod_vpl;uploaded;submission;107662;217407;70;97166;21469;1489;1557943419
mod_vpl;run;submission;107662;217407;70;97166;21469;1489;1557943420
mod_vpl;deleted;submission;107662;217407;70;97166;21469;1489;1557943428
mod_vpl;uploaded;submission;107663;217407;70;97166;21469;1489;1557943428
mod_vpl;run;submission;107663;217407;70;97166;21469;1489;1557943429
mod_resource;viewed;course_module;32338;213067;70;95362;19906;1489;1557943438
mod_resource;viewed;course_module;32339;213068;70;95363;19906;1489;1557943446
mod_resource;viewed;course_module;32340;213069;70;95364;19906;1489;1557943453
mod_vpl;uploaded;submission;107664;217407;70;97166;21469;1489;1557943467
mod_vpl;run;submission;107664;217407;70;97166;21469;1489;1557943467
mod_vpl;deleted;submission;107664;217407;70;97166;21469;1489;1557943479
mod_vpl;uploaded;submission;107665;217407;70;97166;21469;1489;1557943479
mod_vpl;run;submission;107665;217407;70;97166;21469;1489;1557943480
mod_vpl;uploaded;submission;107666;217407;70;97166;21469;1489;1557943515
mod_vpl;run;submission;107666;217407;70;97166;21469;1489;1557943516
mod_quiz;viewed;course_module;3360;213104;70;95399;14578;1489;1557943520
mod_vpl;deleted;submission;107666;217407;70;97166;21469;1489;1557943522
mod_vpl;uploaded;submission;107667;217407;70;97166;21469;1489;1557943522
mod_vpl;run;submission;107667;217407;70;97166;21469;1489;1557943523
mod_vpl;uploaded;submission;107668;217407;70;97166;21469;1489;1557943553
mod_vpl;run;submission;107668;217407;70;97166;21469;1489;1557943554
mod_vpl;deleted;submission;107668;217407;70;97166;21469;1489;1557943558
mod_vpl;uploaded;submission;107669;217407;70;97166;21469;1489;1557943558
mod_vpl;run;submission;107669;217407;70;97166;21469;1489;1557943559
mod_vpl;deleted;submission;107669;217407;70;97166;21469;1489;1557943570
mod_vpl;uploaded;submission;107670;217407;70;97166;21469;1489;1557943570
mod_vpl;deleted;submission;107670;217407;70;97166;21469;1489;1557943573
mod_vpl;uploaded;submission;107671;217407;70;97166;21469;1489;1557943573
mod_vpl;uploaded;submission;107672;217407;70;97166;21469;1489;1557943594
mod_vpl;run;submission;107672;217407;70;97166;21469;1489;1557943595
mod_resource;viewed;course_module;33293;217397;70;97156;21322;1489;1557943604
mod_vpl;edited;submission;105111;217402;70;97161;21299;1489;1557943615
mod_vpl;deleted;submission;107672;217407;70;97166;21469;1489;1557943629
mod_vpl;uploaded;submission;107673;217407;70;97166;21469;1489;1557943629
mod_vpl;run;submission;107673;217407;70;97166;21469;1489;1557943636
mod_url;viewed;course_module;5716;212984;70;95279;21322;1489;1557943643
mod_quiz;viewed;course_module;3360;213104;70;95399;17;1489;1557943998
mod_vpl;run;submission;105111;217402;70;97161;21299;1489;1557944093
mod_quiz;viewed;course_module;3360;213104;70;95399;17;1489;1557944167
mod_vpl;edited;submission;105154;217403;70;97162;21299;1489;1557944176
core;updated;course_module_completion;164138;212980;70;95275;21322;1489;1557944190
core;updated;course_module_completion;164139;212982;70;95277;21322;1489;1557944191
core;updated;course_module_completion;164140;212984;70;95279;21322;1489;1557944192
core;updated;course_module_completion;164141;212986;70;95281;21322;1489;1557944193
core;updated;course_module_completion;164142;212988;70;95283;21322;1489;1557944194
core;updated;course_module_completion;164143;213001;70;95296;21322;1489;1557944199
mod_resource;viewed;course_module;32301;212986;70;95281;21322;1489;1557944220
mod_vpl;run;submission;105154;217403;70;97162;21299;1489;1557944239
mod_url;viewed;course_module;5716;212984;70;95279;21322;1489;1557944257
mod_workshop;viewed;course_module;69;217401;70;97160;21172;1489;1557944257
mod_page;viewed;course_module;7039;213096;70;95391;21401;1489;1557944278
mod_page;viewed;course_module;7040;213098;70;95393;21401;1489;1557944289
mod_vpl;edited;submission;107613;217406;70;97165;21299;1489;1557944323
mod_page;viewed;course_module;7039;213096;70;95391;19679;1489;1557944441
core;updated;course_module_completion;164144;213080;70;95375;21172;1489;1557944498
core;updated;course_module_completion;164145;213081;70;95376;21172;1489;1557944500
core;updated;course_module_completion;164146;213083;70;95378;21172;1489;1557944501
core;updated;course_module_completion;164147;213084;70;95379;21172;1489;1557944502
core;updated;course_module_completion;164148;213085;70;95380;21172;1489;1557944503
core;updated;course_module_completion;164149;213086;70;95381;21172;1489;1557944504
core;updated;course_module_completion;164150;213087;70;95382;21172;1489;1557944505
mod_vpl;edited;submission;107509;217261;70;97087;21472;1489;1557944505
mod_resource;viewed;course_module;33290;217394;70;97153;21472;1489;1557944526
mod_vpl;uploaded;submission;107674;217258;70;97084;21316;1489;1557944613
mod_vpl;edited;submission;107674;217258;70;97084;21316;1489;1557944613
mod_vpl;evaluated;submission;107674;217258;70;97084;21316;1489;1557944614
mod_vpl;edited;submission;107674;217258;70;97084;21316;1489;1557944648
mod_vpl;uploaded;submission;107675;217258;70;97084;21316;1489;1557944648
mod_vpl;edited;submission;107675;217258;70;97084;21316;1489;1557944649
mod_vpl;evaluated;submission;107675;217258;70;97084;21316;1489;1557944649
mod_vpl;edited;submission;107675;217258;70;97084;21316;1489;1557944670
mod_vpl;deleted;submission;107675;217258;70;97084;21316;1489;1557944670
mod_vpl;uploaded;submission;107676;217258;70;97084;21316;1489;1557944670
mod_vpl;edited;submission;107676;217258;70;97084;21316;1489;1557944670
mod_vpl;evaluated;submission;107676;217258;70;97084;21316;1489;1557944670
mod_vpl;uploaded;submission;107677;217258;70;97084;21316;1489;1557944704
mod_vpl;edited;submission;107677;217258;70;97084;21316;1489;1557944704
mod_vpl;edited;submission;107677;217258;70;97084;21316;1489;1557944704
mod_vpl;evaluated;submission;107677;217258;70;97084;21316;1489;1557944704
mod_vpl;uploaded;submission;107678;217406;70;97165;21299;1489;1557944705
mod_vpl;run;submission;107678;217406;70;97165;21299;1489;1557944706
mod_vpl;edited;submission;107677;217258;70;97084;21316;1489;1557944733
mod_vpl;uploaded;submission;107679;217258;70;97084;21316;1489;1557944733
mod_vpl;edited;submission;107679;217258;70;97084;21316;1489;1557944734
mod_vpl;evaluated;submission;107679;217258;70;97084;21316;1489;1557944734
mod_vpl;uploaded;submission;107680;217258;70;97084;21316;1489;1557944845
mod_vpl;edited;submission;107680;217258;70;97084;21316;1489;1557944845
mod_vpl;edited;submission;107680;217258;70;97084;21316;1489;1557944845
mod_vpl;evaluated;submission;107680;217258;70;97084;21316;1489;1557944845
mod_vpl;edited;submission;107614;217407;70;97166;21299;1489;1557944902
mod_resource;viewed;course_module;33291;217395;70;97154;21472;1489;1557944929
mod_resource;viewed;course_module;32301;212986;70;95281;21322;1489;1557944985
mod_resource;viewed;course_module;32303;212988;70;95283;21322;1489;1557944988
mod_resource;viewed;course_module;32305;212990;70;95285;21322;1489;1557945029
mod_vpl;run;submission;107614;217407;70;97166;21299;1489;1557945057
mod_url;viewed;course_module;5715;212982;70;95277;21322;1489;1557945121
mod_vpl;run;submission;107614;217407;70;97166;21299;1489;1557945149
mod_resource;viewed;course_module;32339;213068;70;95363;21172;1489;1557945271
mod_vpl;uploaded;submission;107681;217260;70;97086;21316;1489;1557945276
mod_vpl;edited;submission;107681;217260;70;97086;21316;1489;1557945277
mod_vpl;evaluated;submission;107681;217260;70;97086;21316;1489;1557945277
mod_vpl;edited;submission;107681;217260;70;97086;21316;1489;1557945283
